SKU_ID,Item_Cost,Item_Count,Total_Cost,Lead_Time,Shelf_Life,EOQ,Lead_Time_Variability,Seasonality,Warehouse_Location,Customer_Reviews,Historical_Sales_Data,Demand_Fluctuation,ABC_Classification
SKU1290,9,160,1870,4,365,95,medium,seasonal,Banglore,3.7,90,increasing,A
SKU1291,14.5,70,1840,6,180,80,medium,none,Chennai,4.1,140,decreasing,B
SKU1292,9.6,95,1925,3,30,75,medium,none,Hyderabad,3.9,120,increasing,A
SKU1293,8.9,130,1865,2,365,80,high,none,Gujarat,3.7,90,decreasing,A
SKU1294,8.4,155,1880,1,180,85,medium,seasonal,Lucknow,4,100,increasing,C
SKU1295,24,70,1850,5,30,90,medium,none,Delhi,3.8,160,decreasing,C
SKU1296,16.2,100,1938,6,210,95,medium,none,Pune,4.2,70,increasing,A
SKU1297,11.1,135,1895,1,30,90,high,none,Chennai,3.9,80,decreasing,A
SKU1298,9,160,1910,4,365,95,medium,seasonal,Kolkata,3.7,90,increasing,A
SKU1299,14.5,70,1880,6,180,80,medium,none,Gujarat,4.1,140,decreasing,B
SKU1300,9.6,95,1965,3,30,75,medium,none,Lucknow,3.9,120,increasing,A
SKU1301,12.3,85,1950,4,150,80,medium,none,Delhi,4.1,130,decreasing,B
SKU1302,7.8,110,1975,2,60,75,medium,none,Pune,3.8,110,increasing,A
SKU1303,9.5,140,1905,1,270,85,high,none,Chennai,4.2,95,decreasing,A
SKU1304,6.7,165,1920,3,90,90,medium,seasonal,Kolkata,3.9,75,increasing,C
SKU1305,18.2,85,1890,5,60,95,medium,none,Lucknow,4,150,decreasing,C
SKU1306,13.4,110,1978,6,180,100,medium,none,Delhi,4.3,55,increasing,A
SKU1307,9.9,140,1935,1,60,95,high,none,Mumbai,4.1,65,decreasing,A
SKU1308,7.5,165,1950,4,270,100,medium,seasonal,Lucknow,3.8,80,increasing,A
SKU1309,16.5,85,1920,5,60,80,medium,none,Chennai,4,120,decreasing,B
SKU1310,11.2,110,2005,2,90,75,medium,none,Banglore,3.9,110,increasing,A
SKU1311,9.8,140,1945,1,270,80,high,none,Gujarat,4.2,95,decreasing,A
SKU1312,6.9,165,1960,3,60,85,medium,seasonal,Lucknow,3.8,75,increasing,C
SKU1313,19.6,85,1930,5,90,90,medium,none,Pune,4.1,150,decreasing,C
SKU1314,14.2,110,2018,6,180,95,medium,none,Delhi,4.3,55,increasing,A
SKU1315,10.5,140,1975,1,60,90,high,none,Chennai,4,65,decreasing,A
SKU1316,7.9,165,1990,4,270,95,medium,seasonal,Mumbai,3.8,80,increasing,A
SKU1317,17.8,85,1960,5,90,80,medium,none,Gujarat,4.1,120,decreasing,B
SKU1318,12.6,110,2045,2,60,75,medium,none,Kolkata,3.9,110,increasing,A
SKU1319,10.2,140,1985,1,270,80,high,none,Delhi,4.2,95,decreasing,A
SKU1320,7.2,165,2000,3,90,85,medium,seasonal,Pune,3.8,75,increasing,C
SKU1321,20.4,85,1970,5,60,90,medium,none,Chennai,4,150,decreasing,C
SKU1322,15,110,2058,6,180,95,medium,none,Lucknow,4.3,55,increasing,A
SKU1323,10.9,140,2015,1,60,90,high,none,Hyderabad,4.1,65,decreasing,A
SKU1324,8.3,165,2030,4,270,95,medium,seasonal,Gujarat,3.8,80,increasing,A
SKU1325,18.9,85,2000,5,90,80,medium,none,Lucknow,4.1,120,decreasing,B
SKU1326,13.8,110,2085,2,60,75,medium,none,Mumbai,3.9,110,increasing,A
SKU1327,11.5,140,2025,1,270,80,high,none,Pune,4.2,95,decreasing,A
SKU1328,7.8,165,2040,3,90,85,medium,seasonal,Chennai,3.8,75,increasing,C
SKU1329,21.2,85,2010,5,60,90,medium,none,Chennai,4,150,decreasing,C
SKU1330,16.5,110,2098,6,180,95,medium,none,Delhi,4.3,55,increasing,A
SKU1331,12.2,140,2055,1,60,90,high,none,Mumbai,4.1,65,decreasing,A
SKU1332,8.7,165,2070,4,270,95,medium,seasonal,Kolkata,3.8,80,increasing,A
SKU1333,19.5,85,2040,5,90,80,medium,none,Lucknow,4.1,120,decreasing,B
SKU1334,14.9,110,2128,2,60,75,medium,none,Pune,3.9,110,increasing,A
SKU1335,11.3,140,2085,1,270,80,high,none,Chennai,4.2,95,decreasing,A
SKU1336,7.6,165,2100,3,90,85,medium,seasonal,Hyderabad,3.8,75,increasing,C
SKU1337,22.4,85,2070,5,60,90,medium,none,Gujarat,4,150,decreasing,C
SKU1338,17.8,110,2138,6,180,95,medium,none,Lucknow,4.3,55,increasing,A
SKU1339,13.1,140,2095,1,60,90,high,none,Mumbai,4.1,65,decreasing,A
SKU1340,9.1,165,2110,4,270,95,medium,seasonal,Delhi,3.8,80,increasing,A
SKU1341,20.8,85,2080,5,90,80,medium,none,Pune,4.1,120,decreasing,B
SKU1342,15.4,110,2168,2,60,75,medium,none,Banglore,3.9,110,increasing,A
SKU1343,12,140,2125,1,270,80,high,none,Chennai,4.2,95,decreasing,A
SKU1344,8.4,165,2140,3,90,85,medium,seasonal,Gujarat,3.8,75,increasing,C
SKU1345,23.6,85,2110,5,60,90,medium,none,Lucknow,4,150,decreasing,C
SKU1346,18.9,110,2178,6,180,95,medium,none,Delhi,4.3,55,increasing,A
SKU1347,14.5,140,2135,1,60,90,high,none,Mumbai,4.1,65,decreasing,A
SKU1348,9.9,165,2150,4,270,95,medium,seasonal,Kolkata,3.8,80,increasing,A
SKU1349,21.8,85,2120,5,90,80,medium,none,Pune,4.1,120,decreasing,B
SKU1350,16.2,110,2208,2,60,75,medium,none,Chennai,3.9,110,increasing,A
SKU1351,10.7,140,2165,1,270,80,high,none,Chennai,4.2,95,decreasing,A
SKU1352,7.3,165,2180,4,90,85,medium,seasonal,Gujarat,3.8,75,increasing,C
SKU1353,24.2,85,2150,5,60,90,medium,none,Lucknow,4,150,decreasing,C
SKU1354,19.6,110,2238,6,180,95,medium,none,Delhi,4.3,55,increasing,A
SKU1355,15.2,140,2195,1,60,90,high,none,Mumbai,4.1,65,decreasing,A
SKU1356,10.6,165,2210,3,270,95,medium,seasonal,Hyderabad,3.8,80,increasing,A
SKU1357,22.8,85,2180,5,90,80,medium,none,Pune,4.1,120,decreasing,B
SKU1358,17.2,110,2248,2,60,75,medium,none,Banglore,3.9,110,increasing,A
SKU1359,13.4,140,2205,1,270,80,high,none,Chennai,4.2,95,decreasing,A
SKU1360,8.8,165,2220,4,90,85,medium,seasonal,Gujarat,3.8,75,increasing,C
SKU1361,25.4,85,2190,5,60,90,medium,none,Lucknow,4,150,decreasing,C
SKU1362,20.8,110,2268,6,180,95,medium,none,Delhi,4.3,55,increasing,A
SKU1363,16.5,140,2225,1,60,90,high,none,Mumbai,4.1,65,decreasing,A
SKU1364,11.2,165,2240,3,270,95,medium,seasonal,Banglore,3.8,80,increasing,A
SKU1365,23.2,85,2210,5,90,80,medium,none,Chennai,4.1,120,decreasing,B
SKU1366,18.6,110,2278,2,60,75,medium,none,Hyderabad,3.9,110,increasing,A
SKU1367,14.3,140,2235,1,270,80,high,none,Gujarat,4.2,95,decreasing,A
SKU1368,9.7,165,2250,4,90,85,medium,seasonal,Lucknow,3.8,75,increasing,C
SKU1369,26,85,2220,5,60,90,medium,none,Delhi,4,150,decreasing,C
SKU1370,21.4,110,2298,6,180,95,medium,none,Mumbai,4.3,55,increasing,A
SKU1371,17.1,140,2255,1,60,90,high,none,Pune,4.1,65,decreasing,A
SKU1372,11.9,165,2270,3,270,95,medium,seasonal,Chennai,3.8,80,increasing,A
SKU1373,24.6,85,2240,5,90,80,medium,none,Kolkata,4.1,120,decreasing,B
SKU1374,19.1,110,2308,2,60,75,medium,none,Lucknow,3.9,110,increasing,A
SKU1375,15.5,140,2265,1,270,80,high,none,Delhi,4.2,95,decreasing,A
SKU1376,10.1,165,2280,4,90,85,medium,seasonal,Mumbai,3.8,75,increasing,C
SKU1377,27.2,85,2250,5,60,90,medium,none,Pune,4,150,decreasing,C
SKU1378,22.6,110,2318,6,180,95,medium,none,Chennai,4.3,55,increasing,A
SKU1379,13.9,165,2305,3,270,95,medium,seasonal,Hyderabad,3.8,80,increasing,A
SKU1380,25.8,85,2275,5,90,80,medium,none,Gujarat,4.1,120,decreasing,B
SKU1381,20.2,110,2343,2,60,75,medium,none,Lucknow,3.9,110,increasing,A
SKU1382,15.9,140,2295,1,270,80,high,none,Delhi,4.2,95,decreasing,A
SKU1383,10.5,165,2310,4,90,85,medium,seasonal,Mumbai,3.8,75,increasing,C
SKU1384,27.6,85,2280,5,60,90,medium,none,Pune,4,150,decreasing,C
SKU1385,23,110,2348,6,180,95,medium,none,Chennai,4.3,55,increasing,A
SKU1386,18.7,140,2305,1,60,90,high,none,Kolkata,4.1,65,decreasing,A
SKU1387,13.3,165,2320,3,270,95,medium,seasonal,Banglore,3.8,80,increasing,A
SKU1388,26.2,85,2290,5,90,80,medium,none,Hyderabad,4.1,120,decreasing,B
SKU1389,20.6,110,2358,2,60,75,medium,none,Gujarat,3.9,110,increasing,A
SKU1390,16.3,140,2315,1,270,80,high,none,Lucknow,4.2,95,decreasing,A
SKU1391,10.9,165,2330,4,90,85,medium,seasonal,Delhi,3.8,75,increasing,C
SKU1392,28,85,2300,5,60,90,medium,none,Mumbai,4,150,decreasing,C
SKU1393,23.4,110,2368,6,180,95,medium,none,Pune,4.3,55,increasing,A
SKU1394,19.1,140,2325,1,60,90,high,none,Chennai,4.1,65,decreasing,A
SKU1395,13.7,165,2340,3,270,95,medium,seasonal,Kolkata,3.8,80,increasing,A
SKU1396,26.6,85,2310,5,90,80,medium,none,Banglore,4.1,120,decreasing,B
SKU1397,21,110,2378,2,60,75,medium,none,Delhi,3.9,110,increasing,A
SKU1398,16.7,140,2335,1,270,80,high,none,Mumbai,4.2,95,decreasing,A
SKU1399,11.3,165,2350,4,90,85,medium,seasonal,Pune,3.8,75,increasing,C
SKU1400,28.4,85,2320,5,60,90,medium,none,Chennai,4,150,decreasing,C
SKU1401,18.9,120,2268,6,210,100,medium,none,Mumbai,4.3,60,increasing,A
SKU1402,14.5,155,2247,2,90,85,medium,none,Pune,4,70,decreasing,B
SKU1403,29.2,90,2630,4,180,80,medium,none,Chennai,4.1,130,increasing,A
SKU1404,24.8,115,2852,3,60,95,high,none,Kolkata,4.4,75,decreasing,A
SKU1405,12.6,160,2016,5,240,75,medium,seasonal,Banglore,3.7,85,increasing,C
SKU1406,20.3,125,2538,1,90,110,medium,none,Delhi,4.5,90,decreasing,A
SKU1407,17.9,145,2675,6,210,105,medium,none,Mumbai,4.3,105,increasing,A
SKU1408,13.4,170,2278,2,60,80,medium,none,Pune,3.9,70,decreasing,B
SKU1409,27.5,95,2612,4,150,90,medium,none,Chennai,4.2,135,increasing,A
SKU1410,25.1,120,3012,3,90,115,high,none,Kolkata,4.6,80,decreasing,A
SKU1411,11.9,165,1967,5,270,70,medium,seasonal,Banglore,3.6,90,increasing,C
SKU1412,21.8,110,2398,1,60,95,medium,none,Delhi,4.4,100,decreasing,A
SKU1413,19.6,135,2645,6,180,105,medium,none,Mumbai,4.2,110,increasing,A
SKU1414,16.2,155,2510,2,90,90,medium,none,Pune,3.8,75,decreasing,B
SKU1415,30.5,85,2601,4,210,100,medium,none,Chennai,4,145,increasing,A
SKU1416,28,110,3080,3,60,120,high,none,Kolkata,4.5,95,decreasing,A
SKU1417,10.8,160,1728,5,240,65,medium,seasonal,Banglore,3.5,100,increasing,C
SKU1418,22.7,105,2383,1,90,105,medium,none,Delhi,4.3,95,decreasing,A
SKU1419,20.5,130,2665,6,150,110,medium,none,Mumbai,4.1,120,increasing,A
SKU1420,15.9,150,2385,2,60,85,medium,none,Pune,3.7,80,decreasing,B
SKU1421,31.8,80,2544,4,180,95,medium,none,Chennai,4,155,increasing,A
SKU1422,26.2,105,2763,3,90,100,high,none,Kolkata,4.4,105,decreasing,A
SKU1423,12.3,155,1901,5,270,70,medium,seasonal,Banglore,3.4,110,increasing,C
SKU1424,23.9,100,2390,1,60,100,medium,none,Delhi,4.2,100,decreasing,A
SKU1425,18.3,135,2470,6,180,110,medium,none,Mumbai,4,115,increasing,A
SKU1426,14.8,160,2368,2,90,95,medium,none,Pune,3.6,90,decreasing,B
SKU1427,32.1,75,2407,4,150,105,medium,none,Chennai,4,160,increasing,A
SKU1428,27.6,100,2760,3,60,115,high,none,Kolkata,4.3,110,decreasing,A
SKU1429,11.7,150,1755,5,240,65,medium,seasonal,Banglore,3.3,105,increasing,C
SKU1430,24.4,95,2323,1,90,100,medium,none,Delhi,4.1,105,decreasing,A
SKU1431,22,125,2750,6,180,115,medium,none,Mumbai,4,120,increasing,A
SKU1432,16.5,155,2557,2,90,100,medium,none,Pune,3.5,95,decreasing,B
SKU1433,33.4,70,2338,4,150,110,medium,none,Chennai,3.9,165,increasing,A
SKU1434,29.8,95,2831,3,60,120,high,none,Kolkata,4.2,115,decreasing,A
SKU1435,13.6,145,1972,5,270,70,medium,seasonal,Banglore,3.2,110,increasing,C
SKU1436,25.9,90,2331,1,90,105,medium,none,Delhi,4,110,decreasing,A
SKU1437,19.4,135,2618,6,180,115,medium,none,Mumbai,3.9,125,increasing,A
SKU1438,15,150,2250,2,90,100,medium,none,Pune,3.4,100,decreasing,B
SKU1439,34.7,65,2255,4,150,115,medium,none,Chennai,3.8,170,increasing,A
SKU1440,30.3,90,2727,3,60,125,high,none,Kolkata,4.1,120,decreasing,A
SKU1441,12,140,1680,5,240,60,medium,seasonal,Banglore,3.1,115,increasing,C
SKU1442,26.5,85,2250,1,90,110,medium,none,Delhi,3.9,110,decreasing,A
SKU1443,23.1,120,2772,6,180,120,medium,none,Mumbai,3.8,130,increasing,A
SKU1444,17.3,155,2673,2,90,105,medium,none,Pune,3.3,105,decreasing,B
SKU1445,35.9,60,2154,4,150,120,medium,none,Chennai,3.7,175,increasing,A
SKU1446,31.1,85,2650,3,60,130,high,none,Kolkata,4,125,decreasing,A
SKU1447,10.5,135,1417,5,270,55,medium,seasonal,Banglore,3,120,increasing,C
SKU1448,27.3,80,2184,1,90,115,medium,none,Delhi,3.8,120,decreasing,A
SKU1449,20.9,115,2403,6,180,125,medium,none,Mumbai,3.7,135,increasing,A
SKU1450,16,150,2400,2,90,110,medium,none,Pune,3.2,110,decreasing,B
SKU1451,22.3,110,2453,6,210,125,medium,none,Mumbai,3.6,140,increasing,A
SKU1452,18.6,135,2511,2,90,115,medium,none,Pune,3.1,130,decreasing,B
SKU1453,36.5,65,2372,4,180,130,medium,none,Chennai,3.6,180,increasing,A
SKU1454,32,90,2880,3,60,140,high,none,Kolkata,3.8,160,decreasing,A
SKU1455,13.1,155,2030,5,240,80,medium,seasonal,Banglore,2.9,120,increasing,C
SKU1456,28.9,80,2312,1,90,120,medium,none,Delhi,3.5,150,decreasing,A
SKU1457,24.4,120,2928,6,210,135,medium,none,Mumbai,3.5,155,increasing,A
SKU1458,19.8,140,2772,2,90,125,medium,none,Pune,3,140,decreasing,B
SKU1459,37.2,60,2232,4,180,135,medium,none,Chennai,3.5,190,increasing,A
SKU1460,33.8,85,2863,3,60,145,high,none,Kolkata,3.7,170,decreasing,A
SKU1461,14.2,150,2130,5,240,75,medium,seasonal,Banglore,2.8,125,increasing,C
SKU1462,29.8,75,2241,1,90,125,medium,none,Delhi,3.4,160,decreasing,A
SKU1463,26.5,110,2915,6,210,140,medium,none,Mumbai,3.4,165,increasing,A
SKU1464,21.1,130,2743,2,90,130,medium,none,Pune,2.9,145,decreasing,B
SKU1465,38.6,55,2123,4,180,140,medium,none,Chennai,3.4,200,increasing,A
SKU1466,34.2,80,2736,3,60,150,high,none,Kolkata,3.6,175,decreasing,A
SKU1467,12.9,145,1870,5,240,70,medium,seasonal,Banglore,2.7,140,increasing,C
SKU1468,27.4,70,1918,1,90,130,medium,none,Delhi,3.3,135,decreasing,A
SKU1469,23,105,2415,6,210,145,medium,none,Mumbai,3.3,150,increasing,A
SKU1470,17.5,140,2450,2,90,135,medium,none,Pune,2.8,135,decreasing,B
SKU1471,39.8,50,1990,4,180,145,medium,none,Chennai,3.3,210,increasing,A
SKU1472,35.1,75,2633,3,60,155,high,none,Kolkata,3.5,185,decreasing,A
SKU1473,11.7,135,1579,5,240,65,medium,seasonal,Banglore,2.6,145,increasing,C
SKU1474,25.3,65,1645,1,90,140,medium,none,Delhi,3.2,140,decreasing,A
SKU1475,20.7,115,2386,6,210,150,medium,none,Mumbai,3.2,160,increasing,A
SKU1476,15.1,140,2114,2,90,130,medium,none,Pune,2.7,140,decreasing,B
SKU1477,40.7,45,1831,4,180,150,medium,none,Chennai,3.2,220,increasing,A
SKU1478,36,70,2520,3,60,160,high,none,Kolkata,3.4,195,decreasing,A
SKU1479,10.3,130,1340,5,240,60,medium,seasonal,Banglore,2.5,140,increasing,C
SKU1480,29,60,1740,1,90,150,medium,none,Delhi,3.1,135,decreasing,A
SKU1481,24.5,105,2573,6,210,155,medium,none,Mumbai,3.1,145,increasing,A
SKU1482,18.9,135,2422,2,90,140,medium,none,Pune,2.6,130,decreasing,B
SKU1483,41.9,40,1676,4,180,155,medium,none,Chennai,3.1,230,increasing,A
SKU1484,37.3,65,2424,3,60,165,high,none,Kolkata,3.3,205,decreasing,A
SKU1485,9.9,125,1225,5,240,55,medium,seasonal,Banglore,2.4,135,increasing,C
SKU1486,26.7,55,1468,1,90,145,medium,none,Delhi,3,130,decreasing,A
SKU1487,22.1,100,2210,6,210,160,medium,none,Mumbai,3,155,increasing,A
SKU1488,16.5,135,2227,2,90,135,medium,none,Pune,2.5,130,decreasing,B
SKU1489,42.6,35,1491,4,180,160,medium,none,Chennai,3,240,increasing,A
SKU1490,38,60,2280,3,60,170,high,none,Kolkata,3.2,215,decreasing,A
SKU1491,10.1,120,1200,5,240,50,medium,seasonal,Banglore,2.3,130,increasing,C
SKU1492,28.1,50,1405,1,90,160,medium,none,Delhi,2.9,125,decreasing,A
SKU1493,23.5,95,2357,6,210,165,medium,none,Mumbai,2.9,140,increasing,A
SKU1494,17.9,130,2327,2,90,155,medium,none,Pune,2.4,125,decreasing,B
SKU1495,43.3,30,1299,4,180,165,medium,none,Chennai,2.9,250,increasing,A
SKU1496,39,55,2145,3,60,175,high,none,Kolkata,3.1,225,decreasing,A
SKU1497,8.5,115,977,5,240,45,medium,seasonal,Banglore,2.2,125,increasing,C
SKU1498,27.3,45,1229,1,90,165,medium,none,Delhi,2.8,120,decreasing,A
SKU1499,21.7,90,1953,6,210,170,medium,none,Mumbai,2.8,135,increasing,A
SKU1500,15.3,125,1913,2,90,160,medium,none,Pune,2.3,130,decreasing,B
SKU1501,44.2,25,1105,4,180,170,medium,none,Chennai,2.8,260,increasing,A
SKU1502,40.1,50,2005,3,60,180,high,none,Kolkata,3,230,decreasing,A
SKU1503,7.7,110,847,5,240,40,medium,seasonal,Banglore,2.1,120,increasing,C
SKU1504,28.7,40,1148,1,90,170,medium,none,Delhi,2.7,115,decreasing,A
SKU1505,23.1,85,1960,6,210,175,medium,none,Mumbai,2.7,140,increasing,A
SKU1506,17.5,120,2100,2,90,165,medium,none,Pune,2.2,125,decreasing,B
SKU1507,45.6,20,912,4,180,175,medium,none,Chennai,2.7,270,increasing,A
SKU1508,41,45,1845,3,60,185,high,none,Kolkata,2.9,240,decreasing,A
SKU1509,6.9,105,724,5,240,35,medium,seasonal,Banglore,2,125,increasing,C
SKU1510,29.9,35,1047,1,90,175,medium,none,Delhi,2.6,120,decreasing,A
SKU1511,24.3,80,1944,6,210,180,medium,none,Mumbai,2.6,145,increasing,A
SKU1512,18.7,115,2146,2,90,170,medium,none,Pune,2.1,130,decreasing,B
SKU1513,46.9,15,703,4,180,180,medium,none,Chennai,2.6,280,increasing,A
SKU1514,42.3,40,1692,3,60,190,high,none,Kolkata,2.8,250,decreasing,A
SKU1515,6.1,100,610,5,240,30,medium,seasonal,Banglore,1.9,120,increasing,C
SKU1516,30.5,30,915,1,90,180,medium,none,Delhi,2.5,115,decreasing,A
SKU1517,25.9,75,1942,6,210,185,medium,none,Mumbai,2.5,140,increasing,A
SKU1518,19.3,110,2123,2,90,175,medium,none,Pune,2,125,decreasing,B
SKU1519,47.6,10,476,4,180,185,medium,none,Chennai,2.5,290,increasing,A
SKU1520,43,35,1505,3,60,195,high,none,Kolkata,2.7,260,decreasing,A
SKU1521,5.3,95,505,5,240,25,medium,seasonal,Banglore,1.8,115,increasing,C
SKU1522,31.9,25,797,1,90,185,medium,none,Delhi,2.4,110,decreasing,A
SKU1523,26.3,70,1841,6,210,190,medium,none,Mumbai,2.4,135,increasing,A
SKU1524,20.7,105,2182,2,90,180,medium,none,Pune,1.9,130,decreasing,B
SKU1525,48.9,5,245,4,180,190,medium,none,Chennai,2.4,300,increasing,A
SKU1526,44.3,30,1329,3,60,200,high,none,Kolkata,2.6,270,decreasing,A
SKU1527,4.5,90,405,5,240,20,medium,seasonal,Banglore,1.7,110,increasing,C
SKU1528,32.9,20,658,1,90,190,medium,none,Delhi,2.3,105,decreasing,A
SKU1529,27.3,65,1775,6,210,195,medium,none,Mumbai,2.3,130,decreasing,A
SKU1530,21.7,100,2170,2,90,185,medium,none,Pune,1.8,125,decreasing,B
SKU1531,49.9,2,100,4,180,195,medium,none,Chennai,2.3,310,decreasing,A
SKU1532,45.3,25,1133,3,60,210,high,none,Kolkata,2.5,280,decreasing,A
SKU1533,3.7,85,315,5,240,15,medium,seasonal,Banglore,1.6,105,decreasing,C
SKU1534,33.5,15,502,1,90,195,medium,none,Delhi,2.2,100,decreasing,A
SKU1535,28.7,60,1722,6,210,200,medium,none,Mumbai,2.2,125,decreasing,A
SKU1536,22.1,95,2100,2,90,190,medium,none,Pune,1.7,120,decreasing,B
SKU1537,50.6,1,51,4,180,200,medium,none,Chennai,2.2,330,decreasing,A
SKU1538,46,20,920,3,60,220,high,none,Kolkata,2.4,290,decreasing,A
SKU1539,3.1,80,248,5,240,10,medium,seasonal,Banglore,1.5,100,decreasing,C
SKU1540,34.9,10,349,1,90,200,medium,none,Delhi,2.1,95,decreasing,A
SKU1541,29.1,55,1600,6,210,205,medium,none,Mumbai,2.1,120,decreasing,A
SKU1542,23.5,90,2115,2,90,195,medium,none,Pune,1.6,115,decreasing,B
SKU1543,51.9,5,260,4,180,205,medium,none,Chennai,2.1,350,decreasing,A
SKU1544,47.3,15,710,3,60,230,high,none,Kolkata,2.3,310,decreasing,A
SKU1545,2.5,75,188,5,240,5,medium,seasonal,Banglore,1.4,95,decreasing,C
SKU1546,35.9,5,180,1,90,205,medium,none,Delhi,2,90,decreasing,A
SKU1547,30.3,50,1515,6,210,210,medium,none,Mumbai,2,115,decreasing,A
SKU1548,24.7,85,2100,2,90,200,medium,none,Pune,1.5,110,decreasing,B
SKU1549,52.6,1,53,4,180,210,medium,none,Chennai,2,370,decreasing,A
SKU1550,48,10,480,3,60,240,high,none,Kolkata,2.2,330,decreasing,A
SKU1551,2.1,70,147,5,240,1,medium,seasonal,Banglore,1.3,90,decreasing,C
SKU1552,36.3,5,182,1,90,215,medium,none,Delhi,1.9,85,decreasing,A
SKU1553,31.5,45,1418,6,210,215,medium,none,Mumbai,1.9,110,decreasing,A
SKU1554,25.9,80,2072,2,90,210,medium,none,Pune,1.4,105,decreasing,B
SKU1555,53.9,1,54,4,180,215,medium,none,Chennai,1.9,390,decreasing,A
SKU1556,49.2,10,492,3,60,250,high,none,Kolkata,2.1,350,decreasing,A
SKU1557,1.3,65,85,5,240,1,medium,seasonal,Banglore,1.2,80,decreasing,C
SKU1558,37.7,5,189,1,90,220,medium,none,Delhi,1.8,75,decreasing,A
SKU1559,32.1,40,1284,6,210,220,medium,none,Mumbai,1.8,100,decreasing,A
SKU1560,26.3,75,1972,2,90,215,medium,none,Pune,1.3,95,decreasing,B
SKU1561,54.6,1,55,4,180,220,medium,none,Chennai,1.8,410,decreasing,A
SKU1562,49.9,5,249,3,60,260,high,none,Kolkata,2,360,decreasing,A
SKU1563,0.9,60,54,5,240,1,medium,seasonal,Banglore,1.1,75,decreasing,C
SKU1564,38.7,5,194,1,90,225,medium,none,Delhi,1.7,70,decreasing,A
SKU1565,33.3,35,1166,6,210,225,medium,none,Mumbai,1.7,95,decreasing,A
SKU1566,27.7,70,1939,2,90,220,medium,none,Pune,1.2,90,decreasing,B
SKU1567,55.9,1,56,4,180,225,medium,none,Chennai,1.7,430,decreasing,A
SKU1568,50.2,5,251,3,60,270,high,none,Kolkata,1.9,380,decreasing,A
SKU1569,0.7,55,39,5,240,1,medium,seasonal,Banglore,1,70,decreasing,C
SKU1570,39.5,5,198,1,90,230,medium,none,Delhi,1.6,65,decreasing,A
SKU1571,34.5,30,1035,6,210,230,medium,none,Mumbai,1.6,85,decreasing,A
SKU1572,28.3,65,1840,2,90,225,medium,none,Pune,1.1,80,decreasing,B
SKU1573,56.3,1,57,4,180,230,medium,none,Chennai,1.6,450,decreasing,A
SKU1574,51.5,5,258,3,60,280,high,none,Kolkata,1.8,400,decreasing,A
SKU1575,0.5,50,25,5,240,1,medium,seasonal,Banglore,0.9,65,decreasing,C
SKU1576,40.7,5,204,1,90,235,medium,none,Delhi,1.5,60,decreasing,A
SKU1577,35.7,25,892,6,210,235,medium,none,Mumbai,1.5,80,decreasing,A
SKU1578,29.7,60,1782,2,90,230,medium,none,Pune,1,75,decreasing,B
SKU1579,57.6,1,58,4,180,235,medium,none,Chennai,1.5,470,decreasing,A
SKU1580,52.8,5,264,3,60,290,high,none,Kolkata,1.7,420,decreasing,A
SKU1581,0.3,45,13,5,240,1,medium,seasonal,Banglore,0.8,60,decreasing,C
SKU1582,41.9,5,210,1,90,240,medium,none,Delhi,1.4,55,decreasing,A
SKU1583,36.9,20,738,6,210,240,medium,none,Mumbai,1.4,75,decreasing,A
SKU1584,30.9,55,1690,2,90,235,medium,none,Pune,0.9,70,decreasing,B
SKU1585,58.9,1,59,4,180,240,medium,none,Chennai,1.4,490,decreasing,A
SKU1586,53.5,5,268,3,60,300,high,none,Kolkata,1.6,450,decreasing,A
SKU1587,0.2,40,8,5,240,1,medium,seasonal,Banglore,0.7,55,decreasing,C
SKU1588,42.7,5,214,1,90,245,medium,none,Delhi,1.3,50,decreasing,A
SKU1589,37.7,15,566,6,210,245,medium,none,Mumbai,1.3,70,decreasing,A
SKU1590,31.7,50,1585,2,90,240,medium,none,Pune,0.8,65,decreasing,B
SKU1591,59.9,1,60,4,180,245,medium,none,Chennai,1.3,510,decreasing,A
SKU1592,54.3,5,271,3,60,310,high,none,Kolkata,1.5,470,decreasing,A
SKU1593,0.1,35,5,5,240,1,medium,seasonal,Banglore,0.6,50,decreasing,C
SKU1594,43.7,5,219,1,90,250,medium,none,Delhi,1.2,45,decreasing,A
SKU1595,38.7,10,387,6,210,250,medium,none,Mumbai,1.2,60,decreasing,A
SKU1596,32.7,45,1472,2,90,245,medium,none,Pune,0.7,55,decreasing,B
SKU1597,60.6,1,61,4,180,250,medium,none,Chennai,1.2,530,decreasing,A
SKU1598,55.7,5,278,3,60,320,high,none,Kolkata,1.4,490,decreasing,A
SKU1599,0.05,30,1,5,240,1,medium,seasonal,Banglore,0.5,45,decreasing,C
SKU1600,44.7,5,224,1,90,255,medium,none,Delhi,1.1,40,decreasing,A
SKU1601,28.4,45,1278,2,90,255,medium,none,Pune,0.8,65,decreasing,B
SKU1602,16.7,75,1252,6,210,255,medium,none,Mumbai,1.3,70,decreasing,A
SKU1603,22.1,60,1326,2,90,250,medium,none,Pune,0.7,55,decreasing,B
SKU1604,18.9,55,1039,2,90,245,medium,none,Pune,0.9,60,decreasing,B
SKU1605,20.7,65,1345,6,210,245,medium,none,Mumbai,1.1,65,decreasing,A
SKU1606,19.3,60,1158,2,90,240,medium,none,Pune,0.7,50,decreasing,B
